wavelength_nm,MR,MT,MR_corrected_percent,MT_corrected_percent,MR_raw_percent,MT_raw_percent,glass_R_percent,glass_T_percent,valid_iad_input,ratio_tag,thickness_um,sample_id,correction_method,source_R_file,source_T_file,glass_R_file,glass_T_file
399.5,0.712,0.038,71.2,3.8,71.7,4.3,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
400.0,0.716,0.04,71.6,4,72.1,4.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
400.5,0.719,0.041,71.9,4.1,72.4,4.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
401.0,0.723,0.043,72.3,4.3,72.8,4.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
401.5,0.726,0.044,72.6,4.4,73.1,4.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
402.0,0.73,0.046,73,4.6,73.5,5.1,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
402.5,0.733,0.047,73.3,4.7,73.8,5.2,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
403.0,0.736,0.048,73.6,4.8,74.1,5.3,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
403.5,0.74,0.05,74,5,74.5,5.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
404.0,0.743,0.051,74.3,5.1,74.8,5.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
404.5,0.746,0.053,74.6,5.3,75.1,5.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
405.0,0.749,0.054,74.9,5.4,75.4,5.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
405.5,0.752,0.055,75.2,5.5,75.7,6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
406.0,0.754,0.057,75.4,5.7,75.9,6.2,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
406.5,0.757,0.058,75.7,5.8,76.2,6.3,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
407.0,0.759,0.059,75.9,5.9,76.4,6.4,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
407.5,0.761,0.06,76.1,6,76.6,6.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
408.0,0.764,0.061,76.4,6.1,76.9,6.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
408.5,0.766,0.062,76.6,6.2,77.1,6.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
409.0,0.768,0.063,76.8,6.3,77.3,6.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
409.5,0.77,0.064,77,6.4,77.5,6.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
410.0,0.773,0.065,77.3,6.5,77.8,7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
410.5,0.775,0.066,77.5,6.6,78,7.1,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
411.0,0.776,0.067,77.6,6.7,78.1,7.2,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
411.5,0.778,0.068,77.8,6.8,78.3,7.3,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
412.0,0.78,0.069,78,6.9,78.5,7.4,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
412.5,0.781,0.07,78.1,7,78.6,7.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
413.0,0.783,0.071,78.3,7.1,78.8,7.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
413.5,0.784,0.072,78.4,7.2,78.9,7.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
414.0,0.786,0.072,78.6,7.2,79.1,7.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
414.5,0.787,0.073,78.7,7.3,79.2,7.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
415.0,0.788,0.074,78.8,7.4,79.3,7.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
415.5,0.788,0.074,78.8,7.4,79.3,7.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
416.0,0.788,0.075,78.8,7.5,79.3,8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
416.5,0.789,0.075,78.9,7.5,79.4,8.1,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
417.0,0.789,0.075,78.9,7.5,79.4,8.1,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
417.5,0.788,0.076,78.8,7.6,79.4,8.2,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
418.0,0.789,0.076,78.9,7.6,79.5,8.2,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
418.5,0.79,0.077,79,7.7,79.6,8.3,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
419.0,0.791,0.077,79.1,7.7,79.7,8.3,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
419.5,0.792,0.078,79.2,7.8,79.8,8.4,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
420.0,0.792,0.078,79.2,7.8,79.8,8.4,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
420.5,0.793,0.079,79.3,7.9,79.9,8.5,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
421.0,0.794,0.079,79.4,7.9,80,8.5,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
421.5,0.794,0.08,79.4,8,80,8.6,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
422.0,0.795,0.08,79.5,8,80.1,8.6,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
422.5,0.796,0.08,79.6,8,80.1,8.6,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
423.0,0.795,0.081,79.5,8.1,80.1,8.7,0.6,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
423.5,0.796,0.081,79.6,8.1,80.1,8.7,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
424.0,0.796,0.082,79.6,8.2,80.1,8.8,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
424.5,0.796,0.082,79.6,8.2,80.1,8.8,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
425.0,0.797,0.082,79.7,8.2,80.2,8.8,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
425.5,0.797,0.083,79.7,8.3,80.2,8.9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
426.0,0.798,0.083,79.8,8.3,80.3,8.9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
426.5,0.798,0.083,79.8,8.3,80.3,8.9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
427.0,0.798,0.083,79.8,8.3,80.3,8.9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
427.5,0.798,0.084,79.8,8.4,80.3,9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
428.0,0.798,0.084,79.8,8.4,80.3,9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
428.5,0.798,0.084,79.8,8.4,80.3,9,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
429.0,0.798,0.085,79.8,8.5,80.3,9.1,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
429.5,0.798,0.085,79.8,8.5,80.3,9.1,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
430.0,0.798,0.085,79.8,8.5,80.3,9.1,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
430.5,0.799,0.085,79.9,8.5,80.4,9.1,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
431.0,0.799,0.086,79.9,8.6,80.4,9.2,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
431.5,0.799,0.086,79.9,8.6,80.4,9.2,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
432.0,0.799,0.086,79.9,8.6,80.4,9.2,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
432.5,0.799,0.087,79.9,8.7,80.4,9.3,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
433.0,0.799,0.087,79.9,8.7,80.4,9.3,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
433.5,0.799,0.087,79.9,8.7,80.4,9.3,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
434.0,0.8,0.087,80,8.7,80.5,9.3,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
434.5,0.799,0.087,79.9,8.7,80.4,9.3,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
435.0,0.799,0.088,79.9,8.8,80.4,9.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
435.5,0.799,0.088,79.9,8.8,80.4,9.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
436.0,0.799,0.088,79.9,8.8,80.4,9.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
436.5,0.798,0.088,79.8,8.8,80.3,9.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
437.0,0.798,0.088,79.8,8.8,80.3,9.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
437.5,0.798,0.088,79.8,8.8,80.3,9.4,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
438.0,0.798,0.089,79.8,8.9,80.3,9.5,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
438.5,0.798,0.089,79.8,8.9,80.3,9.5,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
439.0,0.798,0.089,79.8,8.9,80.3,9.5,0.5,0.6,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
439.5,0.798,0.09,79.8,9,80.3,9.5,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
440.0,0.798,0.091,79.8,9.1,80.3,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
440.5,0.798,0.091,79.8,9.1,80.3,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
441.0,0.798,0.091,79.8,9.1,80.3,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
441.5,0.797,0.091,79.7,9.1,80.2,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
442.0,0.797,0.091,79.7,9.1,80.2,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
442.5,0.797,0.091,79.7,9.1,80.2,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
443.0,0.797,0.091,79.7,9.1,80.2,9.6,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
443.5,0.797,0.092,79.7,9.2,80.2,9.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
444.0,0.798,0.092,79.8,9.2,80.3,9.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
444.5,0.798,0.092,79.8,9.2,80.3,9.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
445.0,0.798,0.092,79.8,9.2,80.3,9.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
445.5,0.798,0.092,79.8,9.2,80.3,9.7,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
446.0,0.798,0.093,79.8,9.3,80.3,9.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
446.5,0.798,0.093,79.8,9.3,80.3,9.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
447.0,0.798,0.093,79.8,9.3,80.3,9.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
447.5,0.797,0.093,79.7,9.3,80.2,9.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
448.0,0.797,0.093,79.7,9.3,80.2,9.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
448.5,0.796,0.093,79.6,9.3,80.1,9.8,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
449.0,0.796,0.094,79.6,9.4,80.1,9.9,0.5,0.5,1,X-X,110,X-X-110,sample_minus_glass_same_wavelength,inputs/511/X-X-110-R-D.txt,inputs/511/X-X-110-T-D.txt,inputs/511/Glass-R-D.txt,inputs/511/Glass-T-D.txt
